,period,plantid,plantName,balancing-authority-name,entityid,entityName,county,geometry,Solar Region,Wind Region,nameplate-capacity-mw,net-summer-capacity-mw,net-winter-capacity-mw,Coal_gen_total,Distillate Fuel Oil_gen_total,Hydroelectric Conventional_gen_total,Municiapl Landfill Gas_gen_total,Natural Gas_gen_total,Nuclear_gen_total,Other_gen_total,Other Gases_gen_total,Petroleum Coke_gen_total,Residual Fuel Oil_gen_total,Solar_gen_total,Waste Oil and Other Oils_gen_total,Wind_gen_total,Wood Waste Solids_gen_total,other renewables_gen_total,total_generation,Coal_gen_pct,Distillate Fuel Oil_gen_pct,Hydroelectric Conventional_gen_pct,Municiapl Landfill Gas_gen_pct,Natural Gas_gen_pct,Nuclear_gen_pct,Other_gen_pct,Other Gases_gen_pct,Petroleum Coke_gen_pct,Residual Fuel Oil_gen_pct,Solar_gen_pct,Waste Oil and Other Oils_gen_pct,Wind_gen_pct,Wood Waste Solids_gen_pct,other renewables_gen_pct
10013,2023-09,56349,Quail Run Energy Center,"Electric Reliability Council of Texas, Inc.",56766,CER Quail Run Energy Partners LP,Ector,POINT (-102.315 31.8414),FarWest,West,20364.8,17471.4,19691.4,0.0,0.0,0.0,0.0,479116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479116.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10014,2023-09,56350,Colorado Bend Energy Center,"Electric Reliability Council of Texas, Inc.",56765,CER Colorado Bend Energy Partners LP,Wharton,POINT (-96.0683 29.2878),FarEast,South,23461.7,21876.0,21876.0,0.0,0.0,0.0,0.0,637588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637588.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10015,2023-09,56372,Sweetwater Wind 5,"Electric Reliability Council of Texas, Inc.",50123,"Leeward Asset Management, LLC",Nolan,POINT (-100.4833 32.236944),CenterWest,West,2978.5,2978.5,2978.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21986.0,0.0,0.0,21986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10016,2023-09,56374,Robert Mueller Energy Center,"Electric Reliability Council of Texas, Inc.",1015,Austin Energy,Travis,POINT (-97.707675 30.304994),CenterEast,South,225.7,192.4,225.7,0.0,3.76,0.0,0.0,4660.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4664.38,0.0,0.08061092792611237,0.0,0.0,99.91938907207388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10017,2023-09,56394,Forest Creek Wind Farm LLC,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Glasscock,POINT (-101.22 32.039),CenterWest,West,4595.4,4595.4,4595.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30796.0,0.0,0.0,30796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10018,2023-09,56395,Mesquite Wind Power LLC,"Electric Reliability Council of Texas, Inc.",54759,Mesquite Wind LLC,Shackelford,POINT (-99.4928 32.6256),CenterWest,West,7400.0,7400.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61700.0,0.0,0.0,61700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10019,2023-09,56432,Wildorado Wind LLC,Southwest Power Pool,64668,"Wildorado Wind, LLC",Oldham,POINT (-102.303056 35.291944),NorthWest,Panhandle,5957.0,5957.0,5957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101854.0,0.0,0.0,101854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10020,2023-09,56457,Post Wind Farm LP,"Electric Reliability Council of Texas, Inc.",54870,FPL Energy Red Canyon LLC,Borden,POINT (-101.219397 32.92544),CenterWest,West,3108.0,3108.0,3108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41754.0,0.0,0.0,41754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10021,2023-09,56479,Sand Bluff Wind Farm,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Glasscock,POINT (-101.302637 31.991442),CenterWest,West,3311.5,3311.5,3311.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40638.0,0.0,0.0,40638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10022,2023-09,56483,Post Oak Wind LLC,"Electric Reliability Council of Texas, Inc.",54759,Mesquite Wind LLC,Shackelford,POINT (-99.6564 32.5144),CenterWest,West,7400.0,7400.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64132.0,0.0,0.0,64132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10023,2023-09,56484,Buffalo Gap 2 Wind Farm,"Electric Reliability Council of Texas, Inc.",61012,AES Distributed Energy,Nolan,POINT (-100.176986 32.318221),CenterWest,West,8602.5,8602.5,8602.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62452.0,0.0,0.0,62452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10024,2023-09,56506,Scurry County Wind LP,"Electric Reliability Council of Texas, Inc.",49893,Invenergy Services LLC,Scurry,POINT (-100.9952 32.7204),CenterWest,West,4828.5,4828.5,4828.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36186.0,0.0,0.0,36186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10025,2023-09,56524,Austin Gas Recovery,"Electric Reliability Council of Texas, Inc.",54842,WM Renewable Energy LLC,Travis,POINT (-97.6217 30.3344),CenterEast,South,177.6,177.6,177.6,0.0,0.0,0.0,5979.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5979.74,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10026,2023-09,56560,Porterhouse Wind (4) LLC,Southwest Power Pool,64408,Stockyard Wind,Hansford,POINT (-101.3864 36.4144),NorthWest,Panhandle,2952.6,2952.6,2952.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10027,2023-09,56561,Filet Wind (5) LLC,Southwest Power Pool,64408,Stockyard Wind,Sherman,POINT (-101.8761 36.4453),NorthWest,Panhandle,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
10028,2023-09,56562,Tenderloin Wind (6) LLC,Southwest Power Pool,64408,Stockyard Wind,Sherman,POINT (-101.8222 36.4669),NorthWest,Panhandle,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
10029,2023-09,56592,Champion Wind Farm LLC,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Nolan,POINT (-100.6481 32.3983),CenterWest,West,4680.5,4680.5,4680.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41072.0,0.0,0.0,41072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10030,2023-09,56593,Roscoe Wind Farm LLC,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Nolan,POINT (-100.6664 32.4694),CenterWest,West,7733.0,7733.0,7733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57714.0,0.0,0.0,57714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10031,2023-09,56603,San Jacinto County Peaking Facility,"Midcontinent Independent Transmission System Operator, Inc..",39347,"East Texas Electric Coop, Inc",San Jacinto,POINT (-95.0118 30.4193),FarEast,North,6290.0,5402.0,6290.0,0.0,0.0,0.0,0.0,23613.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23613.34,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10032,2023-09,56604,Hardin County Peaking Facility,"Midcontinent Independent Transmission System Operator, Inc..",55937,Entergy Texas Inc.,Hardin,POINT (-94.2526 30.3038),FarEast,South,6401.0,5250.0,6433.3,0.0,0.0,0.0,0.0,29732.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29732.66,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10033,2023-09,56611,Sandy Creek Energy Station,"Electric Reliability Council of Texas, Inc.",55861,Sandy Creek Energy Associates LP,McLennan,POINT (-96.957149 31.474378),CenterEast,North,37296.0,34506.2,34506.2,360072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360072.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10034,2023-09,56638,Buffalo Gap 3 Wind Farm,"Electric Reliability Council of Texas, Inc.",61012,AES Distributed Energy,Nolan,POINT (-100.1 32.2878),CenterWest,West,6297.4,6297.4,6297.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34892.0,0.0,0.0,34892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10035,2023-09,56644,Stanton Wind Energy LLC,"Electric Reliability Council of Texas, Inc.",49893,Invenergy Services LLC,Martin,POINT (-101.8367 32.2353),CenterWest,West,4440.0,4440.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36938.0,0.0,0.0,36938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10036,2023-09,56648,Majestic 1 Wind Farm,Southwest Power Pool,58353,NextEra Energy Majestic Wind,Carson,POINT (-101.53 35.3919),NorthWest,Panhandle,2941.5,2941.5,2941.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53094.0,0.0,0.0,53094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10037,2023-09,56649,South Trent Wind Farm,"Electric Reliability Council of Texas, Inc.",55397,NRG Energy Inc,Nolan,POINT (-100.1286 32.4081),CenterWest,West,3744.4,3744.4,3744.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38046.0,0.0,0.0,38046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10038,2023-09,56661,Pattern Gulf Wind,"Electric Reliability Council of Texas, Inc.",56545,Pattern Operators LP,Kenedy,POINT (-97.5994 27.0011),SouthEast,Coastal,10478.4,10478.4,10478.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95276.0,0.0,0.0,95276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10039,2023-09,56673,Whirlwind Energy Center,"Electric Reliability Council of Texas, Inc.",55922,Whirlwind Energy LLC,Floyd,POINT (-101.0986 34.105),NorthWest,Panhandle,2212.6,2109.0,2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
10040,2023-09,56674,Winchester Power Park,"Electric Reliability Council of Texas, Inc.",11269,Lower Colorado River Authority,Fayette,POINT (-96.9945 30.02547),FarEast,South,8954.0,6512.0,6808.0,0.0,0.0,0.0,0.0,30940.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30940.7,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10041,2023-09,56708,CFB Power Plant,"Electric Reliability Council of Texas, Inc.",6541,Formosa Plastics Corp,Calhoun,POINT (-96.539722 28.650278),SouthEast,Coastal,11470.0,10589.4,10589.4,0.0,0.0,0.0,0.0,200604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200604.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10042,2023-09,56754,Goat Wind LP,"Electric Reliability Council of Texas, Inc.",64644,Goat Wind LP,Sterling,POINT (-100.791389 31.951944),CenterWest,West,5535.2,5535.2,5535.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43606.0,0.0,0.0,43606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10043,2023-09,56763,Capricorn Ridge Wind LLC,"Electric Reliability Council of Texas, Inc.",55958,Capricorn Ridge Wind LLC,Sterling,POINT (-101.018936 31.951958),CenterWest,West,24512.5,24512.5,24512.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271382.0,0.0,0.0,271382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10044,2023-09,56771,Silver Star I Wind Power Project,"Electric Reliability Council of Texas, Inc.",62076,Silver Star I Power Partners LLC,Erath,POINT (-98.476051 32.338659),CenterEast,North,1953.6,1953.6,1953.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25526.0,0.0,0.0,25526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10045,2023-09,56773,McAdoo Wind Energy LLC,"Electric Reliability Council of Texas, Inc.",49893,Invenergy Services LLC,Dickens,POINT (-100.967402 33.752201),NorthWest,Panhandle,5550.0,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62946.0,0.0,0.0,62946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10046,2023-09,56774,Turkey Track Wind Energy LLC,"Electric Reliability Council of Texas, Inc.",49893,Invenergy Services LLC,Nolan,POINT (-100.2686 32.1981),CenterWest,West,6271.5,6271.5,6271.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52616.0,0.0,0.0,52616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10047,2023-09,56775,Scurry County Wind II,"Electric Reliability Council of Texas, Inc.",49893,Invenergy Services LLC,Scurry,POINT (-100.793333 32.718056),CenterWest,West,4440.0,4440.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31104.0,0.0,0.0,31104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10048,2023-09,56776,Gunsight Mountain Wind Energy LLC,"Electric Reliability Council of Texas, Inc.",49893,Invenergy Services LLC,Howard,POINT (-101.473611 32.240278),CenterWest,West,4440.0,4440.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54566.0,0.0,0.0,54566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10049,2023-09,56783,Elbow Creek Wind Project LLC,"Electric Reliability Council of Texas, Inc.",55981,Elbow Creek Wind Project LLC,Howard,POINT (-101.3986 32.1408),CenterWest,West,4510.3,4510.3,4510.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50400.0,0.0,0.0,50400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10050,2023-09,56795,Penascal Wind Power LLC,"Electric Reliability Council of Texas, Inc.",15399,Avangrid Renewables LLC,Kenedy,POINT (-97.498478 27.022112),SouthEast,Coastal,7459.2,7459.2,7459.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50486.0,0.0,0.0,50486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10051,2023-09,56806,Cedar Bayou 4,"Electric Reliability Council of Texas, Inc.",56020,NRG Cedar Bayou Development Company LLC,Chambers,POINT (-94.92312 29.751645),FarEast,Coastal,19813.5,18636.0,20086.0,0.0,0.0,0.0,0.0,512732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512732.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10052,2023-09,56823,Hackberry Wind Farm,"Electric Reliability Council of Texas, Inc.",56033,Hackberry Wind LLC,Shackelford,POINT (-99.4228 32.7683),CenterWest,West,6127.2,6005.1,6005.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61786.0,0.0,0.0,61786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10053,2023-09,56835,Ribeye Wind (11) LLC,Southwest Power Pool,64408,Stockyard Wind,Moore,POINT (-101.9789 35.8119),NorthWest,Panhandle,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10054,2023-09,56836,T-Bone Wind (10) LLC,Southwest Power Pool,64408,Stockyard Wind,Moore,POINT (-101.9986 35.8081),NorthWest,Panhandle,325.6,325.6,325.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10055,2023-09,56837,Tri-Tip Wind (9) LLC,Southwest Power Pool,64408,Stockyard Wind,Moore,POINT (-101.8033 35.9614),NorthWest,Panhandle,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10056,2023-09,56838,Brisket Wind (8) LLC,Southwest Power Pool,64408,Stockyard Wind,Moore,POINT (-101.8614 36.0075),NorthWest,Panhandle,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10057,2023-09,56839,Flat Iron Wind (7) LLC,Southwest Power Pool,64408,Stockyard Wind,Moore,POINT (-101.9 36.0264),NorthWest,Panhandle,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10058,2023-09,56864,Covel Gardens Gas Recovery,"Electric Reliability Council of Texas, Inc.",55858,EDL Inc,Bexar,POINT (-98.6536 29.3467),SouthEast,South,163.2,163.2,163.2,0.0,0.0,0.0,3250.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.68,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10059,2023-09,56905,Great Plains Windpark LLC,Southwest Power Pool,61671,Great Plains Windpark Legacy LLC,Hansford,POINT (-101.3917 36.4964),NorthWest,Panhandle,4218.0,4218.0,4218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19626.0,0.0,0.0,19626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10060,2023-09,56920,Panther Creek Wind Farm I,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Howard,POINT (-101.451385 32.100823),CenterWest,West,5272.5,5386.5,5386.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60952.0,0.0,0.0,60952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10061,2023-09,56921,Panther Creek Wind Farm II,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Glasscock,POINT (-101.2983 31.9361),CenterWest,West,4273.5,4365.5,4365.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47112.0,0.0,0.0,47112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10062,2023-09,56956,Bull Creek Wind,"Electric Reliability Council of Texas, Inc.",56222,Bull Creek Wind LLC,Borden,POINT (-101.578617 32.929014),CenterWest,West,6660.0,6660.0,6660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34960.0,0.0,0.0,34960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10063,2023-09,56959,Ocotillo Windpower,"Electric Reliability Council of Texas, Inc.",65411,Duke Energy Renewables Services,Howard,POINT (-101.3853 32.1217),CenterWest,West,2175.6,2175.6,2175.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5452.0,0.0,0.0,5452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10064,2023-09,56961,Notrees Windpower Hybrid,"Electric Reliability Council of Texas, Inc.",65411,Duke Energy Renewables Services,Ector,POINT (-102.828333 31.995),FarWest,West,6974.5,6974.5,6974.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34134.0,0.0,0.0,34134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10065,2023-09,56979,Panther Creek Wind Farm Three,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Sterling,POINT (-101.1167 31.9925),CenterWest,West,7973.5,8565.5,8565.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85860.0,0.0,0.0,85860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10066,2023-09,56981,Pyron Wind Farm LLC Hybrid,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Fisher,POINT (-100.6728 32.5886),CenterWest,West,9579.3,9579.3,9579.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10542.0,0.0,0.0,10542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10067,2023-09,56983,Papalote Creek I LLC,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",San Patricio,POINT (-97.4586 27.9386),SouthEast,Coastal,6660.0,6660.0,6660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47142.0,0.0,0.0,47142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10068,2023-09,56984,Inadale Wind Farm LLC Hybrid,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Nolan,POINT (-100.5797 32.4969),CenterWest,West,7655.3,7655.3,7655.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57870.0,0.0,0.0,57870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10069,2023-09,57020,Westside Landfill Gas Recovery,"Electric Reliability Council of Texas, Inc.",54842,WM Renewable Energy LLC,Parker,POINT (-97.537118 32.724553),CenterEast,North,118.4,118.4,118.4,0.0,0.0,0.0,3471.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471.42,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10070,2023-09,57095,Penascal II Wind Project LLC,"Electric Reliability Council of Texas, Inc.",15399,Avangrid Renewables LLC,Kenedy,POINT (-97.557372 27.122529),SouthEast,Coastal,7459.2,7459.2,7459.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45832.0,0.0,0.0,45832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
10071,2023-09,57153,Langford Wind Power,"Electric Reliability Council of Texas, Inc.",56506,Langford Wind Power LLC,Tom Green,POINT (-100.67882 31.085435),CenterWest,West,5550.0,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82718.0,0.0,0.0,82718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
